#MLS_Theta	MLS_SecLevels	min	max	average	ci95
1.0	5.0	0.06666666666666667	0.5	0.26196969696969696	0.10580705830408127	
1.0	17.0	0.5	1.68	1.1581666666666666	0.539957505213599	

2.0	5.0	0.08	0.4777777777777778	0.25878703703703704	0.08294081665070835	
2.0	17.0	0.85	1.6533333333333333	1.2788888888888887	0.3169123167656662	

3.0	5.0	0.04	0.51	0.2239444444444445	0.08432816096149637	
3.0	17.0	0.84	1.68	1.2577777777777777	0.305365268037348	
